FSR0,FSR1,FSR2,FSR3,FSR4,FSR5,FSR6,FSR7,LEAN
522,552,341,284,0,0,0,33,0
521,551,341,284,0,0,0,34,0
521,551,342,286,0,0,0,36,0
522,551,338,285,0,0,0,34,0
522,551,335,284,0,0,0,19,0
519,551,331,281,0,0,0,30,0
520,550,334,283,0,0,0,31,0
520,550,334,283,0,0,0,32,0
521,549,334,283,0,0,0,35,0
521,551,337,282,0,0,0,33,0
517,552,322,283,0,0,0,18,0
510,541,317,281,0,0,0,7,0
506,537,305,269,0,0,0,7,0
496,536,317,266,0,0,0,28,0
503,534,319,250,0,0,0,31,0
505,540,330,259,0,0,0,31,0
496,539,321,274,0,0,0,7,0
513,533,328,279,0,0,0,8,0
517,540,339,277,0,0,0,16,0
520,542,339,278,0,0,0,25,0
520,544,337,282,0,0,0,37,0
518,546,341,265,0,0,0,32,0
520,540,344,278,0,0,0,32,0
513,539,339,281,0,0,0,31,0
512,542,337,284,0,0,0,31,0
520,543,340,284,0,0,0,26,0
518,542,342,284,0,0,0,33,0
519,543,348,285,0,0,0,34,0
521,546,346,286,0,0,1,28,0
520,548,341,284,0,0,0,20,0
516,551,342,277,0,0,1,18,0
516,547,346,281,0,0,0,31,0
512,538,349,284,0,0,0,34,0
518,539,354,285,0,0,0,32,0
515,541,355,286,0,0,1,31,0
516,542,356,288,0,0,0,34,0
517,542,358,287,0,0,0,35,0
518,543,358,286,0,0,0,33,0
519,544,359,289,0,0,0,33,0
520,546,360,288,0,0,0,36,0
520,545,360,289,0,0,0,36,0
519,546,361,289,0,0,0,36,0
521,546,361,290,0,0,0,36,0
521,546,362,290,0,0,0,37,0
522,547,362,290,0,0,0,35,0
523,548,363,290,0,0,0,35,0
522,547,363,289,0,0,0,36,0
522,548,362,291,0,0,0,37,0
523,549,363,290,0,0,0,37,0
520,547,354,290,0,0,0,37,0
514,547,355,292,0,0,0,43,0
517,548,357,293,0,0,0,41,0
520,548,358,292,0,0,0,38,0
520,549,359,294,0,0,0,39,0
518,550,357,294,0,0,0,36,0
520,540,360,295,0,0,0,35,0
520,550,361,293,0,0,2,37,0
521,551,363,294,0,0,0,37,0
521,550,363,295,0,0,0,38,0
522,550,363,294,0,0,0,39,0
523,550,365,295,0,0,0,39,0
522,550,364,295,0,0,0,40,0
523,551,364,296,0,0,0,41,0
524,552,365,295,0,0,0,40,0
524,552,364,295,0,0,0,41,0
525,553,364,295,0,0,0,42,0
525,552,364,296,0,0,0,42,0
523,553,363,296,0,0,0,43,0
525,552,365,295,0,0,0,44,0
526,553,365,296,0,0,0,41,0
526,553,366,296,0,0,0,42,0
525,551,365,296,0,0,0,43,0
522,553,357,296,0,0,0,40,0
510,547,303,268,0,0,1,34,0
569,630,167,139,0,0,0,0,1
558,572,246,202,0,0,0,0,1
550,573,259,214,0,0,0,0,1
555,558,283,239,0,0,0,0,1
551,552,184,145,0,0,0,0,1
526,553,196,163,0,0,0,0,1
539,550,194,176,0,0,0,0,1
539,548,194,181,0,0,0,0,1
546,551,207,189,0,0,0,0,1
545,545,209,183,0,0,0,0,1
511,564,244,224,0,0,0,0,1
0,505,234,133,0,0,0,0,1
0,587,110,0,0,0,0,0,1
0,619,19,17,0,0,0,0,1
2,608,41,0,0,0,0,0,1
625,628,35,0,0,0,0,0,1
635,630,45,0,0,0,0,0,1
650,643,12,0,0,0,0,0,1
0,677,0,0,0,0,0,0,1
688,571,0,0,0,0,0,0,1
657,662,0,0,0,0,0,0,1
685,686,0,0,0,0,0,0,1
689,691,0,0,0,0,0,0,1
688,695,0,0,0,0,0,0,1
688,685,0,0,0,0,0,0,1
690,674,0,0,0,0,0,0,1
694,680,0,0,0,0,0,0,1
694,683,0,0,0,0,0,1,1
696,686,0,0,0,0,0,0,1
696,687,0,0,0,0,0,0,1
697,688,0,0,0,0,0,0,1
697,688,0,0,0,0,0,0,1
694,686,0,0,0,0,0,0,1
694,692,0,0,0,0,0,0,1
696,697,0,0,0,0,1,0,1
697,698,0,0,0,0,0,0,1
696,698,0,0,0,0,1,0,1
697,699,0,0,0,0,0,0,1
699,700,0,0,0,0,0,1,1
697,702,0,0,0,0,0,0,1
694,700,0,0,0,0,1,1,1
700,700,0,0,0,0,0,0,1
683,701,0,0,0,0,0,0,1
704,698,0,0,0,0,0,0,1
688,695,0,0,0,0,0,0,1
692,700,0,0,0,0,0,0,1
693,702,0,0,0,0,0,1,1
691,701,0,0,0,0,0,0,1
692,701,0,0,0,0,0,0,1
691,701,0,0,0,0,0,0,1
692,701,0,0,0,0,0,0,1
693,702,0,0,0,0,0,0,1
693,702,0,0,0,0,1,1,1
694,703,0,0,0,0,0,0,1
694,703,0,0,0,0,0,0,1
695,703,0,0,0,0,0,0,1
694,704,0,0,0,0,0,0,1
694,702,0,0,0,0,0,0,1
707,693,0,0,0,0,0,0,1
694,696,0,0,0,0,0,0,1
695,698,0,0,0,0,0,0,1
695,699,0,0,0,0,0,0,1
695,699,0,0,0,0,0,0,1
696,700,0,0,0,0,0,0,1
697,699,0,0,0,0,0,0,1
697,700,0,0,0,0,0,0,1
697,700,0,0,0,0,0,0,1
695,703,0,0,0,0,0,0,1
694,700,0,0,0,0,0,0,1
694,698,0,0,0,0,0,0,1
693,699,0,0,0,0,0,0,1
693,700,0,0,0,0,0,0,1
692,700,0,0,0,0,0,0,1
694,702,0,0,0,0,0,0,1
694,703,0,0,0,0,0,0,1
693,703,0,0,0,0,0,0,1
693,703,0,0,0,0,0,0,1
693,703,0,0,0,0,0,0,1
692,703,0,0,0,0,0,0,1
692,703,0,0,0,0,0,0,1
692,704,0,0,0,0,0,0,1
693,704,0,0,0,0,0,0,1
692,704,0,0,0,0,0,0,1
693,704,0,0,0,0,0,1,1
695,704,0,0,0,0,0,0,1
695,705,0,0,0,0,0,0,1
694,705,0,0,0,0,0,0,1
693,704,0,0,0,0,0,0,1
694,705,0,0,0,0,0,0,1
694,704,0,0,0,0,0,0,1
694,704,0,0,0,0,0,0,1
694,705,0,0,0,0,0,0,1
693,704,0,0,0,0,0,0,1
693,706,0,0,0,0,0,0,1
695,706,0,0,0,0,0,0,1
695,706,0,0,0,0,0,0,1
695,706,0,0,0,0,0,0,1
693,705,0,0,0,0,0,0,1
691,705,0,0,0,0,0,0,1
691,705,0,0,0,0,0,0,1
691,705,0,0,0,0,1,0,1
691,706,0,0,0,1,0,0,1
691,706,0,0,0,0,0,0,1
692,706,0,0,0,0,0,0,1
692,707,0,0,0,0,0,0,1
693,707,0,0,0,0,0,0,1
693,707,0,0,0,0,0,0,1
692,707,0,0,0,0,0,0,1
692,707,0,0,0,0,1,0,1
691,707,0,0,0,0,0,0,1
690,707,0,0,0,0,0,0,1
691,707,0,0,0,0,0,0,1
691,707,0,0,0,0,0,0,1
691,708,0,0,0,0,1,0,1
691,707,0,0,0,0,0,0,1
691,708,0,0,0,0,0,0,1
692,708,0,0,0,0,0,0,1
691,708,0,0,0,0,0,0,1
690,709,0,0,0,0,0,0,1
691,708,0,0,0,0,0,0,1
691,708,0,0,0,0,1,0,1
689,708,0,0,0,0,0,0,1
689,708,0,0,0,0,0,0,1
690,709,0,0,0,0,0,0,1
691,709,0,0,0,0,0,0,1
692,709,0,0,0,0,0,0,1
693,710,0,0,0,0,0,0,1
693,709,0,0,0,0,1,0,1
693,710,0,0,0,0,0,0,1
692,710,0,0,0,0,0,0,1
692,710,0,0,0,0,0,0,1
694,710,0,0,0,0,0,0,1
693,710,0,0,0,0,0,0,1
694,711,0,0,0,0,0,0,1
694,711,0,0,0,0,0,0,1
694,711,0,0,0,0,0,0,1
693,711,0,0,0,0,0,0,1
691,710,0,0,0,0,0,0,1
692,709,0,0,0,0,0,0,1
694,710,0,0,0,0,0,0,1
694,706,0,0,0,0,0,0,1
693,705,0,0,0,0,0,0,1
694,707,0,0,0,0,0,0,1
694,708,0,0,0,0,0,0,1
694,708,0,0,0,0,0,0,1
688,709,0,0,0,0,0,0,1
689,706,0,0,0,0,0,0,1
689,705,0,0,0,0,0,0,1
745,712,0,0,0,0,0,0,1
774,691,0,0,0,0,0,0,1
769,686,0,0,0,0,0,0,1
770,688,0,0,0,0,0,0,1
764,695,0,0,0,0,0,0,1
765,692,0,0,0,0,0,0,1
768,685,0,0,0,0,0,0,1
751,613,25,0,0,0,1,0,1
437,382,194,221,0,0,0,0,2
434,507,268,229,0,0,0,0,2
358,548,159,256,0,0,0,0,2
321,553,138,210,0,0,0,0,2
326,570,146,184,0,0,0,0,2
257,586,119,185,0,0,0,0,2
366,579,142,150,0,0,0,0,2
390,585,148,149,0,0,0,0,2
332,600,133,184,0,0,1,0,2
235,585,90,148,0,0,0,0,2
284,578,115,119,0,0,0,0,2
297,580,124,127,0,0,0,0,2
313,586,134,147,0,0,0,0,2
315,592,112,144,0,0,0,0,2
471,641,160,216,0,0,0,0,2
589,648,204,73,0,0,0,0,2
585,649,208,94,0,0,0,0,2
588,652,216,106,0,0,0,0,2
592,655,215,110,0,0,0,0,2
587,653,211,114,0,0,0,0,2
579,648,207,115,0,0,0,0,2
573,647,209,99,0,0,0,0,2
569,651,211,102,0,0,0,0,2
551,645,203,105,0,0,0,0,2
555,625,208,107,0,0,0,0,2
560,631,216,106,0,0,0,0,2
566,642,215,100,0,0,0,0,2
567,644,218,106,0,0,0,0,2
570,646,222,101,0,0,0,0,2
575,645,225,103,0,0,0,0,2
577,652,221,100,0,0,0,0,2
576,654,224,99,0,0,0,0,2
578,657,224,104,0,0,0,0,2
561,633,217,103,0,0,0,0,2
164,663,30,198,0,0,0,0,2
310,573,153,134,0,0,0,0,2
290,585,137,120,0,0,0,0,2
294,587,122,139,0,0,0,1,2
302,589,126,145,0,0,0,0,2
313,592,124,149,0,0,0,0,2
325,580,115,127,0,0,0,0,2
368,563,93,115,0,0,0,0,2
391,573,109,126,0,0,0,0,2
415,577,96,87,0,0,0,0,2
425,560,115,123,0,0,0,0,2
373,569,130,131,0,0,0,0,2
409,620,150,239,0,0,1,0,2
549,594,233,188,0,0,0,0,2
515,602,210,229,0,0,0,0,2
570,446,280,47,0,0,0,0,2
595,492,286,81,0,0,0,0,2
604,499,290,92,0,0,0,193,2
606,517,273,107,0,10,0,0,2
508,572,163,191,0,0,0,0,2
410,669,185,153,0,8,0,76,2
443,660,168,127,0,11,0,7,2
473,636,196,172,0,15,0,7,2
463,581,203,132,0,10,0,16,2
477,568,201,154,0,7,0,29,2
480,582,187,158,0,9,0,24,2
480,597,203,175,0,7,0,18,2
493,596,230,185,0,6,0,17,2
496,598,213,193,0,6,0,19,2
492,600,227,190,0,6,0,19,2
498,598,221,190,0,5,0,20,2
505,573,176,170,0,2,0,22,2
497,573,186,185,0,0,0,18,2
439,551,167,163,0,0,1,12,2
471,537,182,203,0,0,0,20,2
360,562,112,210,0,0,0,0,2
367,573,128,140,0,7,0,12,2
394,586,139,146,0,0,0,7,2
420,590,180,136,0,8,0,8,2
430,598,177,163,0,0,0,4,2
431,606,159,150,0,8,0,6,2
436,612,179,149,0,8,0,6,2
442,615,183,153,0,9,0,8,2
444,619,191,162,0,10,0,6,2
442,611,186,152,0,9,0,6,2
434,618,172,122,0,9,0,8,2
444,617,186,161,0,10,0,7,2
453,611,183,171,0,7,0,6,2
447,624,161,179,0,6,0,7,2
442,623,168,175,0,14,0,6,2
438,542,129,195,0,0,0,4,2
300,404,70,121,0,0,0,4,2
366,564,151,154,0,16,0,10,2
393,548,166,189,0,13,0,8,2
391,547,173,169,0,14,0,9,2
379,589,140,150,0,3,0,9,2
398,592,166,183,0,7,0,10,2
397,572,161,174,0,15,0,9,2
407,569,168,172,0,15,1,8,2
410,574,176,178,0,15,0,9,2
409,578,178,173,0,16,0,9,2
408,581,179,162,0,16,0,10,2
406,584,193,170,0,16,0,10,2
408,587,193,172,0,16,0,9,2
403,589,184,157,0,16,1,9,2
404,589,187,169,0,18,0,10,2
400,591,173,171,0,18,0,9,2
406,592,177,174,0,17,0,10,2
401,593,184,178,0,17,0,9,2
405,593,185,177,0,18,0,10,2
410,593,191,181,0,18,0,9,2
414,592,190,184,0,16,0,9,2
389,593,189,182,0,15,0,9,2
422,594,155,151,0,17,0,9,2
424,593,149,142,0,16,0,8,2
429,587,149,170,0,17,0,9,2
428,593,159,183,0,16,0,9,2
425,598,170,187,0,18,0,9,2
428,598,179,186,0,17,0,9,2
431,599,176,195,0,19,0,9,2
432,600,177,199,0,19,0,8,2
435,599,174,200,0,18,1,10,2
425,600,181,194,0,19,0,9,2
427,592,185,198,0,20,0,10,2
423,595,182,199,0,20,0,9,2
425,600,192,203,0,22,0,10,2
427,601,195,205,0,21,0,9,2
414,601,178,202,0,22,0,9,2
420,603,189,206,0,21,0,9,2
423,605,194,208,0,21,1,10,2
423,604,196,211,0,22,0,9,2
392,598,196,209,0,20,0,9,2
356,558,204,172,0,19,0,9,2
361,563,209,186,0,21,0,10,2
365,574,206,185,0,19,0,9,2
366,577,212,186,0,20,0,9,2
368,583,217,189,0,20,0,8,2
370,584,217,193,0,21,0,10,2
370,586,224,195,0,21,0,10,2
367,587,221,196,0,19,0,9,2
372,589,223,196,0,20,0,9,2
374,591,220,196,0,20,0,9,2
372,595,210,189,0,21,1,9,2
363,596,209,194,0,21,0,9,2
370,596,208,198,0,20,0,9,2
374,598,192,201,0,20,0,10,2
371,594,203,205,0,20,0,9,2
369,597,210,206,0,19,0,9,2
374,599,212,210,0,21,0,9,2
376,598,217,211,0,21,0,9,2
376,600,217,210,0,20,0,8,2
378,600,217,209,0,20,1,8,2
379,601,214,211,0,20,0,9,2
382,602,215,211,0,20,1,9,2
382,603,208,211,0,21,0,10,2
384,603,215,211,0,22,0,11,2
384,604,217,212,0,21,0,8,2
383,603,219,213,0,21,0,9,2
382,604,219,214,0,20,0,10,2
380,604,220,214,0,19,0,9,2
381,605,215,214,0,18,0,9,2
382,604,215,212,0,19,0,9,2
381,605,210,215,0,19,0,9,2
382,606,215,214,0,19,0,9,2
382,607,215,215,0,19,0,9,2
383,607,213,216,0,18,0,10,2
380,596,208,216,0,18,0,9,2
381,597,219,216,0,20,0,8,2
383,603,222,220,0,21,0,8,2
375,605,207,220,0,22,0,8,2
373,604,206,219,0,23,0,9,2
379,604,218,214,0,20,0,8,2
380,604,210,213,0,22,0,9,2
382,605,215,215,0,23,0,9,2
383,603,204,216,0,21,0,9,2
386,595,202,219,0,19,0,9,2
386,597,207,219,0,19,0,8,2
387,599,206,215,0,21,0,9,2
385,600,192,220,0,20,0,10,2
388,600,197,221,0,19,0,10,2
387,596,203,211,0,21,0,9,2
384,594,207,217,0,21,0,9,2
374,594,209,219,0,22,0,9,2
376,596,212,221,0,21,0,7,2
376,599,212,222,0,22,0,9,2
378,599,162,224,0,21,0,9,2
382,599,182,225,0,21,0,9,2
382,599,188,226,0,23,0,9,2
384,597,191,227,0,22,0,9,2
386,600,192,228,0,22,0,9,2
384,600,198,227,0,23,0,9,2
387,599,199,225,0,20,0,8,2
386,600,203,227,0,21,0,8,2
389,601,199,229,0,20,0,11,2
392,602,204,229,0,19,0,9,2
428,531,140,222,0,0,0,8,3
551,551,267,186,0,0,0,0,3
543,589,239,257,0,0,0,0,3
479,579,189,264,0,0,0,0,3
544,571,194,188,0,0,0,24,3
449,583,215,217,0,0,0,14,3
482,565,194,252,0,0,0,16,3
480,568,229,252,0,0,0,19,3
467,546,218,176,0,16,0,24,3
475,562,205,160,0,22,0,19,3
489,560,194,182,0,12,0,18,3
473,580,226,179,0,27,0,45,3
478,580,229,193,0,22,0,38,3
483,580,227,199,0,28,0,33,3
437,523,199,316,0,0,0,0,3
546,591,116,133,0,0,4,0,3
544,574,140,186,0,0,12,0,3
389,607,98,192,0,0,206,0,3
380,606,103,215,0,0,1,0,3
411,559,170,302,6,0,0,12,3
432,606,137,205,5,0,0,6,3
455,594,142,169,5,21,0,15,3
463,605,122,158,0,22,0,30,3
492,593,153,173,0,19,0,39,3
503,275,110,83,0,0,0,11,3
467,538,169,189,0,10,0,40,3
496,555,186,187,0,17,0,70,3
508,541,186,176,0,21,0,65,3
512,546,200,186,0,23,0,87,3
508,551,173,222,0,21,1,24,3
486,544,181,229,0,20,0,51,3
491,531,184,233,0,16,0,16,3
512,531,217,251,0,6,0,28,3
522,492,250,250,0,6,0,41,3
528,486,256,262,0,8,0,33,3
512,511,210,276,0,0,0,8,3
508,410,208,154,0,0,0,0,3
516,482,228,289,0,31,0,12,3
537,466,235,257,0,38,0,7,3
543,524,219,232,0,50,0,6,3
545,545,216,225,0,49,2,5,3
549,548,193,215,0,48,5,3,3
551,555,202,225,0,46,6,6,3
552,556,217,232,0,47,6,7,3
480,553,174,207,0,6,1,3,3
316,333,116,123,0,0,0,2,3
400,424,150,198,0,4,0,5,3
423,398,153,211,0,11,0,7,3
490,443,231,219,0,23,0,33,3
488,522,171,206,0,27,18,0,3
500,534,194,234,0,25,13,5,3
514,533,193,216,0,29,13,10,3
522,540,205,212,0,30,13,19,3
521,541,218,222,0,30,12,17,3
519,543,216,223,0,30,16,18,3
524,545,219,230,0,30,13,14,3
525,547,222,231,0,31,6,11,3
526,548,227,237,0,32,5,9,3
526,547,217,231,0,32,10,16,3
531,534,216,236,0,33,3,13,3
530,531,222,241,0,30,1,11,3
532,540,226,241,0,30,4,12,3
536,548,217,241,0,31,5,11,3
527,553,214,239,0,32,5,11,3
537,551,216,243,0,32,6,12,3
540,552,223,246,0,32,4,12,3
541,553,207,246,0,31,3,11,3
545,555,212,246,0,31,0,13,3
549,544,220,248,0,31,0,12,3
551,552,229,253,0,31,0,12,3
553,554,222,257,0,31,4,11,3
554,552,230,260,0,31,0,13,3
555,554,231,260,0,31,2,14,3
555,550,224,260,0,32,2,14,3
556,551,223,265,0,31,6,13,3
551,542,229,263,0,31,0,14,3
554,543,232,269,0,32,0,15,3
556,546,234,270,0,32,4,21,3
557,547,236,270,0,32,0,21,3
556,547,235,271,0,32,0,15,3
558,541,235,271,0,32,0,19,3
560,543,230,273,0,32,0,22,3
560,546,236,273,0,31,1,22,3
562,547,238,273,0,32,3,22,3
562,550,238,275,0,32,6,21,3
564,550,236,276,0,32,4,23,3
564,551,238,276,0,32,3,23,3
565,549,237,276,0,32,0,26,3
565,548,235,277,0,33,0,23,3
566,551,219,276,0,32,0,25,3
566,552,231,276,0,32,2,26,3
565,553,235,278,0,32,5,26,3
562,552,239,278,0,33,4,26,3
558,551,238,278,0,33,4,25,3
558,550,214,272,0,32,5,27,3
558,553,232,277,0,33,7,29,3
555,552,227,277,0,33,8,30,3
557,554,228,275,0,33,5,33,3
558,555,233,276,0,33,6,32,3
560,555,235,279,0,34,6,32,3
560,555,239,279,0,33,6,30,3
560,556,240,279,0,33,5,31,3
561,556,240,281,0,33,6,32,3
562,556,241,280,0,33,6,33,3
561,557,242,280,0,33,8,33,3
562,556,242,279,0,34,6,31,3
561,557,244,282,0,32,5,30,3
562,557,243,281,0,32,8,33,3
563,557,241,282,0,34,6,31,3
563,557,245,281,0,33,7,33,3
564,558,243,278,0,33,7,32,3
564,557,246,278,0,34,7,33,3
563,558,247,278,0,34,5,32,3
563,557,246,275,0,34,5,30,3
562,557,242,270,0,34,3,30,3
565,559,240,266,0,34,6,33,3
564,559,242,268,0,34,7,33,3
565,559,242,270,0,33,5,33,3
565,558,244,272,0,34,7,33,3
565,559,248,273,0,34,7,33,3
566,559,248,274,0,34,6,32,3
567,559,248,274,0,33,5,32,3
566,559,249,274,0,34,6,32,3
567,560,251,274,0,34,9,32,3
568,560,252,270,0,34,6,32,3
568,559,252,270,0,34,6,31,3
567,560,251,272,0,34,11,32,3
568,561,252,271,0,34,12,34,3
568,560,243,270,0,34,7,34,3
567,559,243,272,0,34,4,32,3
568,559,247,275,0,33,7,34,3
568,559,246,276,0,34,12,27,3
567,558,248,278,0,35,15,30,3
569,556,247,277,0,34,11,32,3
570,558,250,276,0,35,12,32,3
570,558,252,279,0,33,13,30,3
563,555,252,280,0,33,12,30,3
567,555,253,277,0,32,14,32,3
567,556,252,276,0,34,12,32,3
566,557,254,278,0,33,15,29,3
566,557,253,278,0,34,15,29,3
567,557,255,279,0,33,14,31,3
567,554,256,279,0,33,14,29,3
568,553,257,280,0,34,15,29,3
568,553,253,281,0,33,16,25,3
565,552,229,282,0,34,6,27,3
567,552,230,283,0,34,13,29,3
567,552,230,283,0,34,10,27,3
568,553,210,282,0,33,10,25,3
570,553,223,284,0,33,11,28,3
570,554,228,285,0,34,14,20,3
570,554,230,286,0,35,17,28,3
569,554,233,287,0,34,15,27,3
565,554,222,286,0,34,15,26,3
565,554,231,284,0,34,16,26,3
568,554,225,285,0,34,17,31,3
569,554,232,286,0,34,16,27,3
568,552,228,287,0,34,13,23,3
569,552,232,286,0,33,14,24,3
570,554,236,287,0,34,14,24,3
569,555,233,288,0,33,18,23,3
570,555,227,288,0,34,16,21,3
570,554,231,288,0,34,15,18,3
569,553,234,287,0,35,17,27,3
570,554,239,289,0,34,11,24,3
571,554,241,286,0,33,10,21,3
571,551,244,285,0,34,4,23,3
570,552,245,284,0,33,4,23,3
571,551,247,285,0,34,3,25,3
570,547,243,282,0,33,11,26,3
572,549,239,284,0,33,12,21,3
570,551,243,286,0,33,14,19,3
570,551,239,283,0,34,13,21,3
571,550,240,284,0,34,12,22,3
572,551,246,281,0,33,12,21,3
572,551,248,283,0,34,12,21,3
570,551,247,284,0,34,13,23,3
565,552,243,282,0,33,11,22,3
570,544,246,282,0,34,11,20,3
572,519,251,281,0,33,12,21,3
569,520,226,274,0,33,3,23,3
570,521,205,279,0,31,3,21,3
571,527,221,281,0,32,9,23,3
572,530,211,285,0,33,5,23,3
572,532,210,285,0,33,6,23,3
573,533,221,285,0,33,8,23,3
573,535,223,287,0,33,11,25,3
572,534,225,288,0,33,8,24,3
573,536,228,289,0,33,6,23,3
573,536,231,290,0,33,4,24,3
574,537,233,290,0,33,7,26,3
574,538,234,290,0,33,5,25,3
572,537,225,290,0,32,7,26,3
574,538,228,289,0,33,8,25,3
573,539,230,292,0,33,7,26,3
573,538,231,292,0,33,8,28,3
573,539,232,293,0,33,9,27,3
574,538,228,291,0,32,13,24,3
569,504,195,293,0,29,4,28,3
572,514,200,296,0,29,3,27,3
573,518,213,296,0,30,6,28,3
567,502,163,285,0,25,14,26,3
556,443,275,161,0,0,0,0,3
526,457,144,156,0,15,47,0,3
509,432,204,194,0,13,15,0,3
519,413,193,213,0,1,1,0,4
497,444,211,187,0,0,3,0,4
506,448,219,204,0,0,0,0,4
0,288,39,4,0,0,0,0,4
494,401,185,138,9,0,0,0,4
523,385,187,145,0,0,0,0,4
514,413,152,122,0,0,1,0,4
452,325,128,88,0,0,4,0,4
492,394,157,128,0,0,5,0,4
504,415,178,151,0,0,5,0,4
513,426,181,154,0,0,0,0,4
532,456,186,167,0,0,1,0,4
540,455,189,165,0,0,0,0,4
542,457,195,172,0,0,0,0,4
545,459,193,176,0,0,0,0,4
556,461,190,165,0,0,4,0,4
559,448,193,166,0,0,0,0,4
509,384,171,148,0,0,4,0,4
522,399,183,169,0,0,6,0,4
523,407,186,174,0,0,10,0,4
526,417,187,180,0,0,5,0,4
0,342,74,18,0,0,0,0,4
445,401,141,108,0,0,0,0,4
455,384,148,122,0,0,6,0,4
480,395,152,123,0,0,7,0,4
490,407,161,143,0,0,7,0,4
0,82,0,0,0,0,0,0,4
0,685,0,96,0,1,2,0,4
3,566,130,167,0,0,0,0,4
0,418,158,103,20,0,0,0,4
0,483,203,197,5,0,0,0,4
0,499,199,262,7,0,0,0,4
0,532,157,273,8,0,0,0,4
569,501,171,269,10,0,0,0,4
547,540,176,225,45,0,0,0,4
0,212,71,25,71,0,0,0,4
0,352,128,65,62,0,1,0,4
488,450,147,184,0,0,18,0,4
525,506,154,234,3,0,13,0,4
541,510,159,240,0,0,18,0,4
553,516,162,240,23,0,16,0,4
564,518,163,245,14,0,12,0,4
567,513,162,253,7,0,14,0,4
574,509,168,254,6,0,14,0,4
568,506,159,253,7,0,15,0,4
565,500,158,262,8,0,14,0,4
567,506,160,265,9,0,15,0,4
568,507,158,266,8,0,16,0,4
571,506,155,267,8,0,15,0,4
571,502,153,267,8,0,15,1,4
572,508,155,271,8,0,15,0,4
573,507,157,271,8,0,15,0,4
572,509,162,271,8,0,15,0,4
574,511,154,261,8,0,13,0,4
576,513,160,266,10,0,16,0,4
574,513,161,268,10,0,16,1,4
575,515,164,269,10,0,16,0,4
576,515,165,272,10,0,16,0,4
577,517,166,273,10,0,17,0,4
578,518,167,273,10,0,17,0,4
578,518,168,273,10,0,17,0,4
576,513,165,273,10,0,16,0,4
578,513,167,273,10,0,15,0,4
579,516,169,274,10,0,15,0,4
579,517,168,276,10,0,16,0,4
580,518,164,277,10,0,15,0,4
580,518,165,277,11,1,16,0,4
580,519,165,278,9,0,17,0,4
580,521,166,277,10,0,17,0,4
581,520,164,278,10,0,16,0,4
582,523,163,278,10,0,17,0,4
582,522,163,278,9,0,16,0,4
583,524,163,278,8,0,15,0,4
581,520,161,277,10,0,16,0,4
583,521,165,277,11,0,17,0,4
583,523,166,279,10,0,18,0,4
583,522,166,279,11,0,17,0,4
584,523,168,278,11,0,17,0,4
582,522,166,279,10,0,18,0,4
583,522,166,280,10,0,18,0,4
582,523,166,280,11,0,20,0,4
582,524,165,281,10,0,19,0,4
581,524,162,281,10,0,20,0,4
584,525,165,281,10,0,17,0,4
583,524,164,282,11,0,20,1,4
584,525,163,283,11,0,19,0,4
584,524,164,282,11,0,19,0,4
584,523,163,282,10,0,17,0,4
586,524,167,281,10,0,16,0,4
586,525,168,283,10,0,18,1,4
586,525,165,283,10,0,17,0,4
586,525,166,285,11,0,17,0,4
586,525,165,284,10,0,18,0,4
587,526,167,284,10,0,18,0,4
588,525,163,284,11,0,18,0,4
588,526,164,285,11,0,20,0,4
588,526,165,285,11,0,16,0,4
588,526,166,286,11,0,16,0,4
589,525,167,276,11,0,19,0,4
588,525,168,276,11,0,19,0,4
589,523,167,277,11,0,18,0,4
590,522,167,278,11,0,18,0,4
590,523,167,277,12,0,18,0,4
590,525,167,280,11,0,18,0,4
590,525,167,281,11,0,18,0,4
590,525,168,282,11,0,18,0,4
591,525,168,281,11,0,17,0,4
589,524,164,282,11,0,18,0,4
590,519,160,282,12,0,18,0,4
591,518,161,283,12,0,18,0,4
583,494,162,280,13,0,20,0,4
585,500,165,283,13,0,18,0,4
585,499,164,283,13,0,17,0,4
586,502,162,283,12,0,19,0,4
586,504,162,285,13,0,19,0,4
586,506,163,285,13,0,18,0,4
587,507,162,286,13,0,18,0,4
588,508,161,285,12,0,18,0,4
588,508,164,286,12,0,18,0,4
589,506,163,286,12,0,19,0,4
588,508,166,286,12,0,18,0,4
590,509,167,286,12,0,18,0,4
588,509,165,287,12,0,18,0,4
589,510,165,287,12,0,18,0,4
589,511,166,287,12,0,18,0,4
589,510,168,285,12,0,18,0,4
590,511,168,286,12,0,17,0,4
590,511,169,287,12,0,18,0,4
590,512,168,288,12,0,17,0,4
590,513,169,288,12,0,18,0,4
591,514,169,288,12,0,18,0,4
591,515,166,288,12,0,18,0,4
591,513,167,288,12,0,18,0,4
589,513,167,285,12,0,20,0,4
578,512,168,286,12,0,20,0,4
577,513,169,285,12,0,19,0,4
580,514,169,285,12,0,20,0,4
580,514,167,285,12,0,19,0,4
581,516,163,284,12,0,19,0,4
584,516,164,284,13,0,18,0,4
585,516,167,284,13,0,20,0,4
586,517,167,284,13,0,19,0,4
586,517,168,285,12,0,19,0,4
586,517,168,282,13,0,19,0,4
586,519,170,268,13,0,19,0,4
586,515,166,270,13,0,20,0,4
585,501,165,266,9,0,20,0,4
586,502,167,267,10,0,19,0,4
589,507,165,272,10,0,18,0,4
590,509,168,259,11,0,18,0,4
589,509,167,265,11,0,19,0,4
